Day_interval,Date,Longitude,Latitude,Depth,Magnitude
22.081481481481482,2023-02-28T06:14:20,36.576,38.078,7.0,1.8
22.08244212962963,2023-02-28T06:15:43,37.191,37.459,8.34,1.6
22.08255787037037,2023-02-28T06:15:53,36.519,36.818,11.72,2.9
22.08400462962963,2023-02-28T06:17:58,36.794,37.308,7.28,0.7
22.088668981481483,2023-02-28T06:24:41,36.413,36.648,7.0,2.1
22.090150462962963,2023-02-28T06:26:49,37.464,38.094,7.0,3.7
22.09199074074074,2023-02-28T06:29:28,35.924,36.216,7.24,2.1
22.093113425925925,2023-02-28T06:31:05,35.941,36.176,8.37,2.2
22.093819444444446,2023-02-28T06:32:06,37.486,38.115,12.79,2.4
22.096631944444443,2023-02-28T06:36:09,37.819,38.17,7.0,2.2
22.098078703703703,2023-02-28T06:38:14,37.766,38.108,7.0,4.1
22.101238425925924,2023-02-28T06:42:47,37.123,37.42,8.07,1.7
22.10178240740741,2023-02-28T06:43:34,37.705,38.027,11.36,2.3
22.102453703703702,2023-02-28T06:44:32,37.098,37.426,13.78,1.2
22.103854166666668,2023-02-28T06:46:33,36.374,36.701,7.39,3.0
22.104363425925925,2023-02-28T06:47:17,36.369,37.987,7.0,2.0
22.10527777777778,2023-02-28T06:48:36,38.254,38.274,5.3,1.7
22.10724537037037,2023-02-28T06:51:26,38.476,38.101,13.98,1.5
22.108101851851853,2023-02-28T06:52:40,37.798,38.099,7.0,2.3
22.10902777777778,2023-02-28T06:54:00,38.835,38.239,10.18,1.3
22.109375,2023-02-28T06:54:30,35.589,37.549,6.94,1.2
22.111516203703705,2023-02-28T06:57:35,37.52,38.098,7.0,3.5
22.113935185185184,2023-02-28T07:01:04,36.985,37.485,6.61,1.1
22.11451388888889,2023-02-28T07:01:54,37.0,37.262,7.27,1.2
22.114768518518517,2023-02-28T07:02:16,38.274,38.276,6.19,1.8
22.117349537037036,2023-02-28T07:05:59,38.635,38.167,7.0,1.0
22.117569444444445,2023-02-28T07:06:18,37.792,38.114,10.91,2.0
22.117673611111112,2023-02-28T07:06:27,37.118,37.487,7.66,1.6
22.11863425925926,2023-02-28T07:07:50,36.95,37.194,7.01,2.5
22.12013888888889,2023-02-28T07:10:00,36.957,37.186,7.25,2.2
22.122280092592593,2023-02-28T07:13:05,38.145,38.765,6.99,1.4
22.122291666666666,2023-02-28T07:13:06,38.434,38.088,7.94,1.5
22.12377314814815,2023-02-28T07:15:14,38.457,38.093,7.0,2.0
22.124733796296297,2023-02-28T07:16:37,40.563,39.636,6.27,1.6
22.124872685185185,2023-02-28T07:16:49,37.0,37.305,11.69,2.4
22.129328703703703,2023-02-28T07:23:14,36.073,36.128,6.47,1.9
22.13140046296296,2023-02-28T07:26:13,36.41,37.954,6.89,3.5
22.131481481481483,2023-02-28T07:26:20,37.517,38.021,7.19,3.3
22.135810185185186,2023-02-28T07:32:34,38.339,38.221,7.05,1.1
22.13662037037037,2023-02-28T07:33:44,38.697,38.172,7.0,1.1
22.138206018518517,2023-02-28T07:36:01,37.034,37.372,8.02,1.0
22.14153935185185,2023-02-28T07:40:49,36.391,37.998,7.04,2.3
22.14238425925926,2023-02-28T07:42:02,38.48,38.132,12.12,2.5
22.14238425925926,2023-02-28T07:42:02,38.489,38.125,11.62,2.6
22.14355324074074,2023-02-28T07:43:43,38.349,38.104,7.0,1.1
22.146354166666665,2023-02-28T07:47:45,36.904,37.461,4.71,1.9
22.147962962962964,2023-02-28T07:50:04,37.491,38.217,7.0,1.4
22.150659722222223,2023-02-28T07:53:57,37.635,38.043,7.0,2.0
22.150868055555556,2023-02-28T07:54:15,36.66,37.093,10.51,2.0
22.151527777777776,2023-02-28T07:55:12,38.263,38.271,4.85,1.3
22.152060185185185,2023-02-28T07:55:58,36.334,37.871,7.0,1.7
22.157881944444444,2023-02-28T08:04:21,37.472,38.097,7.0,1.6
22.16059027777778,2023-02-28T08:08:15,38.274,38.219,7.0,1.2
22.161342592592593,2023-02-28T08:09:20,38.144,38.223,19.09,1.3
22.163113425925925,2023-02-28T08:11:53,36.294,36.34,6.98,1.6
22.16761574074074,2023-02-28T08:18:22,38.542,38.118,7.77,3.6
22.171261574074073,2023-02-28T08:23:37,36.888,37.282,13.2,1.5
22.172118055555554,2023-02-28T08:24:51,37.188,38.254,6.81,2.1
22.17400462962963,2023-02-28T08:27:34,35.992,36.606,7.0,2.1
22.17914351851852,2023-02-28T08:34:58,37.321,37.612,10.84,2.5
22.18037037037037,2023-02-28T08:36:44,36.826,37.244,7.0,1.3
22.182094907407407,2023-02-28T08:39:13,37.149,37.449,9.49,1.3
22.187349537037036,2023-02-28T08:46:47,37.963,38.15,7.0,1.8
22.188645833333332,2023-02-28T08:48:39,35.801,36.143,7.09,1.9
22.18986111111111,2023-02-28T08:50:24,37.605,37.99,6.98,2.9
22.191087962962964,2023-02-28T08:52:10,37.319,37.611,7.04,1.3
22.191388888888888,2023-02-28T08:52:36,34.612,37.026,7.0,1.3
22.19351851851852,2023-02-28T08:55:40,36.113,38.064,15.32,1.3
22.194872685185185,2023-02-28T08:57:37,35.938,36.159,6.74,1.9
22.195358796296297,2023-02-28T08:58:19,34.769,39.549,7.0,1.2
22.19550925925926,2023-02-28T08:58:32,38.223,38.299,10.74,1.6
22.196030092592594,2023-02-28T08:59:17,37.79,38.109,8.35,3.2
22.19851851851852,2023-02-28T09:02:52,38.634,38.124,7.0,1.6
22.20082175925926,2023-02-28T09:06:11,37.088,37.358,7.88,1.9
22.20164351851852,2023-02-28T09:07:22,37.011,37.71,7.0,1.2
22.204328703703705,2023-02-28T09:11:14,36.734,37.221,7.46,1.6
22.205092592592592,2023-02-28T09:12:20,36.334,37.94,7.0,1.7
22.208703703703705,2023-02-28T09:17:32,36.905,38.083,5.88,2.1
22.20945601851852,2023-02-28T09:18:37,36.66,38.138,5.66,2.0
22.21298611111111,2023-02-28T09:23:42,37.352,37.619,6.96,1.3
22.21355324074074,2023-02-28T09:24:31,36.46,36.954,7.0,1.5
22.213796296296298,2023-02-28T09:24:52,37.378,38.169,7.0,1.9
22.220347222222223,2023-02-28T09:34:18,37.091,37.288,7.03,3.4
22.225219907407407,2023-02-28T09:41:19,35.291,35.682,6.44,2.7
22.226689814814815,2023-02-28T09:43:26,38.161,38.216,7.0,1.5
22.22732638888889,2023-02-28T09:44:21,38.307,38.286,7.0,1.7
22.230775462962963,2023-02-28T09:49:19,37.053,37.439,14.61,1.2
22.235092592592594,2023-02-28T09:55:32,36.362,37.965,7.0,3.2
22.236851851851853,2023-02-28T09:58:04,39.627,38.594,6.89,1.1
22.23689814814815,2023-02-28T09:58:08,36.509,36.72,11.46,1.7
22.238854166666666,2023-02-28T10:00:57,37.356,38.126,8.32,1.9
22.243055555555557,2023-02-28T10:07:00,37.944,38.17,11.71,2.8
22.24443287037037,2023-02-28T10:08:59,37.077,37.292,7.0,1.7
22.245578703703703,2023-02-28T10:10:38,37.154,37.551,8.96,1.8
22.246203703703703,2023-02-28T10:11:32,37.573,38.063,6.91,1.7
22.24818287037037,2023-02-28T10:14:23,38.732,38.226,7.21,1.8
22.24943287037037,2023-02-28T10:16:11,37.245,38.613,7.0,2.2
22.250671296296296,2023-02-28T10:17:58,36.54,38.018,6.88,2.4
22.25233796296296,2023-02-28T10:20:22,36.299,37.808,7.72,2.3
22.25318287037037,2023-02-28T10:21:35,37.454,38.017,7.0,2.4
22.253900462962964,2023-02-28T10:22:37,35.546,37.535,7.0,1.7
22.25460648148148,2023-02-28T10:23:38,37.074,37.288,7.0,3.8
22.260844907407407,2023-02-28T10:32:37,37.075,37.303,7.0,1.1
22.264340277777777,2023-02-28T10:37:39,37.126,37.512,9.88,1.7
22.266006944444445,2023-02-28T10:40:03,37.148,38.078,4.51,2.1
22.267210648148147,2023-02-28T10:41:47,37.219,37.429,17.81,0.8
22.269444444444446,2023-02-28T10:45:00,37.478,38.399,7.2,2.4
22.271851851851853,2023-02-28T10:48:28,36.685,37.16,7.0,3.1
22.27306712962963,2023-02-28T10:50:13,38.589,38.169,6.79,2.0
22.278541666666666,2023-02-28T10:58:06,36.937,37.476,6.72,2.0
22.281550925925927,2023-02-28T11:02:26,36.421,37.945,7.0,2.6
22.283344907407407,2023-02-28T11:05:01,38.108,37.96,7.0,1.6
22.28615740740741,2023-02-28T11:09:04,36.296,37.904,13.81,2.3
22.286574074074075,2023-02-28T11:09:40,35.746,35.511,7.18,2.5
22.28733796296296,2023-02-28T11:10:46,35.964,36.259,12.46,2.0
22.288449074074073,2023-02-28T11:12:22,36.023,36.179,14.76,1.8
22.28908564814815,2023-02-28T11:13:17,40.918,38.589,6.99,1.6
22.291539351851853,2023-02-28T11:16:49,39.707,38.684,6.35,0.8
22.292291666666667,2023-02-28T11:17:54,37.791,38.242,11.37,2.2
22.2928125,2023-02-28T11:18:39,38.833,39.069,7.01,2.4
22.2934375,2023-02-28T11:19:33,36.225,37.898,7.01,1.6
22.296828703703703,2023-02-28T11:24:26,38.287,38.277,7.0,1.6
22.301331018518518,2023-02-28T11:30:55,37.348,37.625,7.0,1.2
22.30329861111111,2023-02-28T11:33:45,35.889,36.132,7.0,1.3
22.306087962962962,2023-02-28T11:37:46,36.758,37.423,10.42,2.1
22.308842592592594,2023-02-28T11:41:44,36.618,37.118,7.84,1.9
22.31195601851852,2023-02-28T11:46:13,36.542,38.011,7.05,1.8
22.313113425925927,2023-02-28T11:47:53,38.471,38.094,9.55,2.3
22.315046296296295,2023-02-28T11:50:40,35.935,37.256,7.0,1.8
22.316134259259258,2023-02-28T11:52:14,37.496,38.385,7.02,2.0
22.319479166666667,2023-02-28T11:57:03,37.485,38.138,9.44,1.9
22.323425925925925,2023-02-28T12:02:44,37.024,37.324,13.01,1.7
22.32630787037037,2023-02-28T12:06:53,38.138,38.081,17.43,1.8
22.326840277777777,2023-02-28T12:07:39,35.784,36.026,7.0,1.8
22.32841435185185,2023-02-28T12:09:55,39.435,38.263,7.0,1.6
22.329074074074075,2023-02-28T12:10:52,36.856,38.043,20.82,1.9
22.330405092592592,2023-02-28T12:12:47,40.617,39.703,7.0,1.4
22.33070601851852,2023-02-28T12:13:13,38.459,38.096,7.0,1.1
22.334039351851853,2023-02-28T12:18:01,37.686,38.038,7.03,2.6
22.334444444444443,2023-02-28T12:18:36,37.699,38.043,7.01,3.0
22.339212962962964,2023-02-28T12:25:28,34.504,37.58,7.0,1.1
22.340104166666666,2023-02-28T12:26:45,36.716,36.569,5.27,1.7
22.340428240740742,2023-02-28T12:27:13,36.344,37.989,6.39,1.6
22.34346064814815,2023-02-28T12:31:35,37.086,37.361,8.46,1.2
22.344502314814815,2023-02-28T12:33:05,36.163,36.407,7.16,1.8
22.344525462962963,2023-02-28T12:33:07,38.625,38.194,7.0,1.4
22.34466435185185,2023-02-28T12:33:19,36.861,37.165,8.18,1.4
22.346759259259258,2023-02-28T12:36:20,36.923,37.161,7.0,1.7
22.34726851851852,2023-02-28T12:37:04,37.245,37.553,7.17,1.5
22.34783564814815,2023-02-28T12:37:53,36.159,37.127,7.01,2.1
22.34923611111111,2023-02-28T12:39:54,36.748,37.019,9.58,1.3
22.349444444444444,2023-02-28T12:40:12,38.194,38.091,7.0,1.2
22.350868055555555,2023-02-28T12:42:15,36.252,37.385,12.93,4.1
22.353194444444444,2023-02-28T12:45:36,37.244,37.529,9.35,2.9
22.354953703703703,2023-02-28T12:48:08,37.434,37.677,10.06,3.2
22.35707175925926,2023-02-28T12:51:11,36.281,37.879,7.0,1.9
22.357662037037038,2023-02-28T12:52:02,36.563,37.874,8.07,1.8
22.358564814814816,2023-02-28T12:53:20,36.326,38.009,8.58,1.7
22.361215277777777,2023-02-28T12:57:09,38.221,38.073,7.0,2.0
22.362152777777776,2023-02-28T12:58:30,37.753,38.08,12.02,2.3
22.36484953703704,2023-02-28T13:02:23,38.507,38.138,7.0,1.6
22.36855324074074,2023-02-28T13:07:43,37.07,37.383,7.13,2.8
22.370104166666668,2023-02-28T13:09:57,37.191,38.085,7.0,2.0
22.373692129629628,2023-02-28T13:15:07,38.691,38.184,11.06,3.4
22.37849537037037,2023-02-28T13:22:02,35.953,36.369,5.83,2.6
22.38771990740741,2023-02-28T13:35:19,37.252,38.079,7.08,1.9
22.389351851851853,2023-02-28T13:37:40,37.694,38.036,7.11,1.4
22.390891203703703,2023-02-28T13:39:53,38.417,38.115,7.0,1.2
22.392233796296296,2023-02-28T13:41:49,37.051,37.349,5.34,1.7
22.39574074074074,2023-02-28T13:46:52,36.17,36.129,8.47,2.3
22.396527777777777,2023-02-28T13:48:00,37.243,38.045,7.07,2.4
22.399143518518517,2023-02-28T13:51:46,38.313,38.275,7.0,3.3
22.40304398148148,2023-02-28T13:57:23,36.093,37.701,7.0,1.5
22.404942129629628,2023-02-28T14:00:07,38.582,38.151,7.0,1.4
22.407905092592593,2023-02-28T14:04:23,36.706,37.327,7.17,1.7
22.408703703703704,2023-02-28T14:05:32,38.169,38.254,9.62,1.3
22.410393518518518,2023-02-28T14:07:58,37.209,37.531,16.36,1.8
22.412037037037038,2023-02-28T14:10:20,37.71,38.071,12.87,2.1
22.418935185185184,2023-02-28T14:20:16,39.459,38.306,9.78,2.2
22.4196875,2023-02-28T14:21:21,37.765,38.253,6.95,1.7
22.420543981481483,2023-02-28T14:22:35,36.218,36.772,7.07,1.6
22.42534722222222,2023-02-28T14:29:30,38.439,38.108,7.2,1.2
22.426840277777778,2023-02-28T14:31:39,36.337,37.417,17.91,2.3
22.427708333333335,2023-02-28T14:32:54,37.589,37.993,7.0,2.7
22.42991898148148,2023-02-28T14:36:05,38.504,38.124,6.93,1.4
22.431273148148147,2023-02-28T14:38:02,37.078,37.27,7.0,1.8
22.431886574074074,2023-02-28T14:38:55,38.831,38.251,13.23,1.6
22.43255787037037,2023-02-28T14:39:53,36.628,37.837,9.88,4.5
22.4390625,2023-02-28T14:49:15,36.647,37.842,13.61,4.1
22.443530092592592,2023-02-28T14:55:41,38.134,38.238,7.0,2.0
22.44613425925926,2023-02-28T14:59:26,35.422,37.686,7.0,2.6
22.447789351851853,2023-02-28T15:01:49,37.433,38.031,7.02,2.0
22.44925925925926,2023-02-28T15:03:56,37.178,38.08,7.0,2.0
22.45252314814815,2023-02-28T15:08:38,38.321,38.274,5.02,2.4
22.45550925925926,2023-02-28T15:12:56,36.337,37.964,7.0,2.0
22.456180555555555,2023-02-28T15:13:54,36.136,36.285,7.0,1.9
22.458078703703702,2023-02-28T15:16:38,35.29,38.747,7.0,4.4
22.46269675925926,2023-02-28T15:23:17,36.821,37.093,7.0,1.4
22.466574074074074,2023-02-28T15:28:52,37.192,37.602,7.0,1.3
22.46769675925926,2023-02-28T15:30:29,37.697,38.046,7.02,1.9
22.47400462962963,2023-02-28T15:39:34,35.293,38.709,6.99,1.7
22.47511574074074,2023-02-28T15:41:10,37.141,37.458,7.0,0.7
22.478645833333335,2023-02-28T15:46:15,35.281,38.703,6.96,2.2
22.47943287037037,2023-02-28T15:47:23,36.635,37.835,10.01,2.7
22.481840277777778,2023-02-28T15:50:51,36.733,37.219,6.13,1.5
22.482743055555556,2023-02-28T15:52:09,37.781,38.086,10.42,3.3
22.48599537037037,2023-02-28T15:56:50,35.304,38.726,12.62,2.2
22.488854166666666,2023-02-28T16:00:57,39.622,38.387,11.31,1.3
22.490972222222222,2023-02-28T16:04:00,37.008,37.353,6.26,1.0
22.491516203703704,2023-02-28T16:04:47,37.033,37.381,6.92,1.0
22.497534722222223,2023-02-28T16:13:27,36.631,37.772,7.0,2.4
22.498715277777777,2023-02-28T16:15:09,36.418,37.793,7.0,2.7
22.49945601851852,2023-02-28T16:16:13,36.662,37.858,7.0,2.3
22.499861111111112,2023-02-28T16:16:48,36.157,36.751,7.0,2.2
22.500474537037036,2023-02-28T16:17:41,36.12,36.286,7.0,1.9
22.503819444444446,2023-02-28T16:22:30,38.558,38.161,7.0,1.6
22.503969907407406,2023-02-28T16:22:43,38.509,38.124,7.0,1.8
22.50403935185185,2023-02-28T16:22:49,36.14,36.764,7.0,2.7
22.50601851851852,2023-02-28T16:25:40,38.228,38.302,12.63,1.5
22.507326388888888,2023-02-28T16:27:33,36.448,36.726,12.21,2.0
22.510381944444443,2023-02-28T16:31:57,36.752,37.221,6.9,1.2
22.51130787037037,2023-02-28T16:33:17,38.316,38.599,7.0,2.1
22.51130787037037,2023-02-28T16:33:17,38.371,38.574,7.0,1.9
22.512048611111112,2023-02-28T16:34:21,36.663,37.763,7.0,1.4
22.512372685185184,2023-02-28T16:34:49,36.644,37.172,10.92,2.6
22.51269675925926,2023-02-28T16:35:17,36.353,37.993,7.0,1.9
22.512870370370372,2023-02-28T16:35:32,38.707,38.205,7.0,1.4
22.513252314814814,2023-02-28T16:36:05,37.778,38.668,7.0,2.3
22.51446759259259,2023-02-28T16:37:50,36.867,37.453,7.0,1.2
22.515706018518518,2023-02-28T16:39:37,36.495,37.904,7.0,1.1
22.51642361111111,2023-02-28T16:40:39,36.6,38.036,7.0,2.2
22.518981481481482,2023-02-28T16:44:20,38.446,38.111,7.0,0.9
22.520578703703702,2023-02-28T16:46:38,36.232,37.801,7.0,1.7
22.522152777777777,2023-02-28T16:48:54,37.207,37.506,7.0,2.8
22.52579861111111,2023-02-28T16:54:09,38.574,38.136,7.0,1.8
22.527361111111112,2023-02-28T16:56:24,38.72,38.204,7.0,0.8
22.529270833333335,2023-02-28T16:59:09,35.301,38.749,7.0,4.0
22.532037037037036,2023-02-28T17:03:08,35.303,38.725,6.99,1.8
22.532708333333332,2023-02-28T17:04:06,36.648,37.843,7.0,2.2
22.533912037037037,2023-02-28T17:05:50,36.036,36.331,7.0,3.0
22.53939814814815,2023-02-28T17:13:44,34.584,36.684,7.0,1.7
22.540625,2023-02-28T17:15:30,36.853,37.199,7.0,1.5
22.541527777777777,2023-02-28T17:16:48,36.555,36.88,5.71,3.0
22.543275462962963,2023-02-28T17:19:19,38.328,38.081,7.0,2.1
22.547546296296296,2023-02-28T17:25:28,39.238,38.438,4.8,1.9
22.549351851851853,2023-02-28T17:28:04,36.179,36.775,7.0,2.4
22.555324074074075,2023-02-28T17:36:40,36.651,37.852,5.68,2.1
22.55733796296296,2023-02-28T17:39:34,37.477,38.385,7.0,2.2
22.55846064814815,2023-02-28T17:41:11,37.259,37.55,7.0,2.4
22.560405092592593,2023-02-28T17:43:59,38.576,38.16,7.0,1.3
22.563194444444445,2023-02-28T17:48:00,38.482,38.125,7.0,1.5
22.56329861111111,2023-02-28T17:48:09,36.169,36.774,7.0,2.2
22.56894675925926,2023-02-28T17:56:17,40.373,38.542,6.99,1.8
22.570532407407406,2023-02-28T17:58:34,38.576,38.131,7.0,1.8
22.572407407407407,2023-02-28T18:01:16,36.536,38.042,7.02,1.8
22.573391203703704,2023-02-28T18:02:41,36.201,37.867,7.0,1.0
22.575972222222223,2023-02-28T18:06:24,36.821,38.049,6.97,2.9
22.579027777777778,2023-02-28T18:10:48,38.501,38.107,7.0,1.4
22.579131944444445,2023-02-28T18:10:57,40.233,39.234,7.0,1.9
22.579652777777778,2023-02-28T18:11:42,36.194,37.934,7.63,1.7
22.581574074074073,2023-02-28T18:14:28,37.819,38.125,7.0,2.0
22.58414351851852,2023-02-28T18:18:10,36.895,37.392,7.0,1.7
22.584791666666668,2023-02-28T18:19:06,37.889,37.873,7.12,1.9
22.586423611111112,2023-02-28T18:21:27,36.597,37.787,7.06,3.1
22.591828703703705,2023-02-28T18:29:14,38.422,38.089,7.25,3.1
22.593171296296298,2023-02-28T18:31:10,38.551,38.137,7.0,1.1
22.593645833333333,2023-02-28T18:31:51,38.332,38.069,7.0,1.2
22.59658564814815,2023-02-28T18:36:05,36.031,36.248,7.0,2.0
22.598148148148148,2023-02-28T18:38:20,37.058,37.383,7.07,1.1
22.599907407407407,2023-02-28T18:40:52,37.875,38.107,7.0,1.8
22.601041666666667,2023-02-28T18:42:30,36.591,36.925,7.0,1.6
22.602303240740742,2023-02-28T18:44:19,37.038,37.273,7.0,0.9
22.60386574074074,2023-02-28T18:46:34,37.138,37.552,7.0,1.4
22.604837962962964,2023-02-28T18:47:58,38.621,38.181,7.0,0.8
22.60494212962963,2023-02-28T18:48:07,36.309,37.941,7.0,1.3
22.606377314814814,2023-02-28T18:50:11,37.482,37.969,6.98,2.1
22.60710648148148,2023-02-28T18:51:14,37.254,37.546,7.0,1.7
22.607453703703705,2023-02-28T18:51:44,37.036,37.326,7.14,3.9
22.61060185185185,2023-02-28T18:56:16,36.538,38.424,7.0,2.3
22.614502314814814,2023-02-28T19:01:53,36.755,37.44,7.0,1.1
22.616747685185185,2023-02-28T19:05:07,40.491,38.589,6.99,1.5
22.617685185185184,2023-02-28T19:06:28,35.506,37.625,7.0,1.4
22.620034722222222,2023-02-28T19:09:51,37.005,37.453,7.15,1.0
22.622800925925926,2023-02-28T19:13:50,39.207,38.479,7.0,1.7
22.624270833333334,2023-02-28T19:15:57,37.5,38.411,7.01,2.4
22.628842592592594,2023-02-28T19:22:32,37.143,37.419,7.0,1.3
22.630960648148147,2023-02-28T19:25:35,36.617,38.107,7.0,1.8
22.633171296296297,2023-02-28T19:28:46,37.717,38.058,7.0,2.2
22.634120370370372,2023-02-28T19:30:08,37.109,37.386,6.77,1.0
22.63636574074074,2023-02-28T19:33:22,36.273,37.789,7.08,1.9
22.63890046296296,2023-02-28T19:37:01,36.676,37.155,7.0,1.7
22.64167824074074,2023-02-28T19:41:01,38.45,38.098,7.0,2.6
22.645127314814815,2023-02-28T19:45:59,36.961,37.691,7.0,1.6
22.645555555555557,2023-02-28T19:46:36,38.102,38.824,7.0,1.1
22.65056712962963,2023-02-28T19:53:49,37.176,38.307,7.0,2.0
22.651724537037037,2023-02-28T19:55:29,37.234,37.572,7.0,2.4
22.653055555555554,2023-02-28T19:57:24,36.675,36.812,7.0,2.0
22.65548611111111,2023-02-28T20:00:54,39.092,38.364,7.0,1.0
22.656909722222224,2023-02-28T20:02:57,36.169,37.839,7.0,1.5
22.660011574074073,2023-02-28T20:07:25,37.084,37.451,7.0,1.0
22.66025462962963,2023-02-28T20:07:46,39.558,38.526,7.0,0.9
22.661215277777778,2023-02-28T20:09:09,38.17,38.223,9.45,2.3
22.661319444444445,2023-02-28T20:09:18,36.335,37.912,7.0,1.7
22.661458333333332,2023-02-28T20:09:30,36.586,36.693,43.16,2.0
22.6621875,2023-02-28T20:10:33,37.535,38.054,7.0,2.5
22.664375,2023-02-28T20:13:42,36.614,37.795,7.0,2.3
22.665810185185187,2023-02-28T20:15:46,37.026,37.344,6.86,0.9
22.66605324074074,2023-02-28T20:16:07,36.811,37.335,7.9,1.1
22.668368055555554,2023-02-28T20:19:27,37.19,37.468,7.1,0.9
22.670868055555555,2023-02-28T20:23:03,36.648,37.791,7.02,2.6
22.671388888888888,2023-02-28T20:23:48,38.311,38.258,7.0,2.1
22.672604166666666,2023-02-28T20:25:33,37.523,37.939,7.0,1.5
22.672662037037036,2023-02-28T20:25:38,36.961,37.422,6.95,0.8
22.672997685185184,2023-02-28T20:26:07,37.842,38.139,7.0,1.9
22.67420138888889,2023-02-28T20:27:51,37.343,37.576,7.0,1.1
22.674733796296294,2023-02-28T20:28:37,36.634,36.939,7.0,1.3
22.675763888888888,2023-02-28T20:30:06,36.618,37.826,7.0,2.2
22.677407407407408,2023-02-28T20:32:28,36.541,38.036,7.0,2.4
22.67791666666667,2023-02-28T20:33:12,37.027,37.338,7.0,2.7
22.678900462962964,2023-02-28T20:34:37,36.999,37.377,6.94,1.0
22.681319444444444,2023-02-28T20:38:06,36.868,37.393,7.25,0.6
22.684212962962963,2023-02-28T20:42:16,38.467,38.09,7.0,1.6
22.686481481481483,2023-02-28T20:45:32,36.637,37.164,7.0,1.5
22.68681712962963,2023-02-28T20:46:01,37.055,38.08,7.0,1.7
22.687280092592594,2023-02-28T20:46:41,38.208,38.192,7.0,2.0
22.688645833333332,2023-02-28T20:48:39,36.96,37.452,7.0,1.1
22.69150462962963,2023-02-28T20:52:46,38.514,38.172,7.0,0.6
22.693391203703705,2023-02-28T20:55:29,37.385,38.017,7.0,1.8
22.69667824074074,2023-02-28T21:00:13,36.923,37.155,7.0,2.6
22.69940972222222,2023-02-28T21:04:09,36.929,37.458,10.21,1.3
22.700902777777777,2023-02-28T21:06:18,37.244,38.29,7.0,3.0
22.70332175925926,2023-02-28T21:09:47,36.019,38.02,9.16,1.1
22.703587962962963,2023-02-28T21:10:10,40.785,39.92,7.0,1.1
22.705185185185186,2023-02-28T21:12:28,36.19,37.132,7.0,2.6
22.70755787037037,2023-02-28T21:15:53,37.192,37.47,10.68,2.0
22.708842592592593,2023-02-28T21:17:44,36.438,38.052,7.0,3.7
22.71011574074074,2023-02-28T21:19:34,37.656,38.061,7.0,2.2
22.71099537037037,2023-02-28T21:20:50,36.139,38.02,8.54,1.9
22.715428240740742,2023-02-28T21:27:13,37.026,37.326,4.99,1.2
22.71553240740741,2023-02-28T21:27:22,38.286,38.329,7.77,1.2
22.718483796296297,2023-02-28T21:31:37,36.168,36.353,5.91,2.6
22.719814814814814,2023-02-28T21:33:32,37.029,37.453,7.0,2.8
22.721469907407407,2023-02-28T21:35:55,37.449,37.992,6.99,1.5
22.723530092592593,2023-02-28T21:38:53,36.433,37.912,7.0,1.6
22.725208333333335,2023-02-28T21:41:18,36.278,37.788,7.04,2.0
22.727199074074075,2023-02-28T21:44:10,36.857,37.375,7.0,1.7
22.732164351851853,2023-02-28T21:51:19,36.137,36.328,6.93,1.5
22.733449074074073,2023-02-28T21:53:10,36.429,38.084,7.0,2.5
22.73491898148148,2023-02-28T21:55:17,38.608,38.147,7.0,1.6
22.737002314814816,2023-02-28T21:58:17,37.287,38.434,7.0,2.5
22.73951388888889,2023-02-28T22:01:54,37.043,37.323,6.86,1.6
22.740208333333335,2023-02-28T22:02:54,35.338,38.711,7.0,1.0
22.74184027777778,2023-02-28T22:05:15,36.37,37.826,7.0,1.1
22.74238425925926,2023-02-28T22:06:02,37.377,38.109,7.0,2.0
22.745243055555555,2023-02-28T22:10:09,37.189,37.456,7.03,1.6
22.74653935185185,2023-02-28T22:12:01,37.188,37.457,7.08,1.0
22.747627314814814,2023-02-28T22:13:35,36.639,37.787,7.0,1.5
22.748055555555556,2023-02-28T22:14:12,36.665,37.82,6.97,2.5
22.74855324074074,2023-02-28T22:14:55,37.607,38.009,7.0,2.5
22.750104166666667,2023-02-28T22:17:09,37.757,37.852,16.43,1.9
22.75204861111111,2023-02-28T22:19:57,37.386,37.64,7.0,1.7
22.753738425925928,2023-02-28T22:22:23,37.825,37.884,18.06,1.2
22.755393518518517,2023-02-28T22:24:46,36.153,37.915,7.04,1.6
22.75695601851852,2023-02-28T22:27:01,37.249,38.055,7.0,1.4
22.757592592592594,2023-02-28T22:27:56,37.044,37.371,6.97,0.7
22.759097222222223,2023-02-28T22:30:06,36.596,37.846,7.0,2.3
22.760810185185186,2023-02-28T22:32:34,38.276,38.271,6.37,1.3
22.761712962962964,2023-02-28T22:33:52,37.001,37.445,6.9,2.0
22.76335648148148,2023-02-28T22:36:14,36.159,36.349,7.0,2.1
22.763402777777777,2023-02-28T22:36:18,39.955,38.76,17.75,1.8
22.763414351851853,2023-02-28T22:36:19,37.149,37.511,7.0,0.8
22.763796296296295,2023-02-28T22:36:52,36.955,37.376,6.93,1.2
22.764699074074073,2023-02-28T22:38:10,36.684,37.142,7.0,0.6
22.765532407407406,2023-02-28T22:39:22,38.459,38.081,7.0,0.7
22.765636574074072,2023-02-28T22:39:31,37.886,38.462,7.0,1.5
22.76800925925926,2023-02-28T22:42:56,37.069,37.482,6.89,1.2
22.76827546296296,2023-02-28T22:43:19,37.003,37.45,6.98,0.9
22.769525462962964,2023-02-28T22:45:07,40.997,39.288,7.0,1.2
